Audio File ID,Target Text,Coded Lines,Speaker ID,Start Time,End Time
interview-29mc-56,successful communication,↫s-s-s-s↫successful communication,SP01,323.7,327.35
interview-29mc-57,I would say for me now successful communication means getting my point acrosss to the other person I'm communicating with,I would say &+n for me n:ow ↫s↫successful communication means getting my ≠point acrosss to the other person I'm communicating with,SP01,327.35,343.83
interview-29mc-58, lets say at work I'm in a meeting  and I need a get some technical detail over to other members of my team to just convey some requirement of a design,&-um lets say &-uh at ≠work I'm in &-like a meeting &-um and I need a get some technical detail over to: ↫o↫other ↫m:↫m:embers of my team to just convey s:ome requirement <of a> [/] of a design,SP01,343.83,369.03
interview-29mc-59, often it takes skill to kind of understand what they don't understand,&-um often it↫t-t↫ [/] it takes s:kill to kind of &-um understand what they don't understand,SP01,369.03,378.7
interview-29mc-60,and to kind of clarify that back,and to kind of clarify that back,SP01,378.7,380.6
interview-29mc-61,so if we're able to go back and fourth and then after the meeting everyone's on the same page I would consider that a successful  communication a successful communication thing laughs,so if we're able to go back and ≠fourth and then after the meeting everyone's on the same page &-like I would consider that a s:uccessful &-uh communic^ation &-uh &-um a successful communication &-uh ↫th-th-th↫thing &=laughs,SP01,380.6,402.4
interview-29mc-62,if you didn't stutter what might be different in your life ?,↫i↫if you didn't stutter what might be different in your life ?,SP02,404.4,408.4
interview-29mc-63,I've often thought about that and in our chapter we always revisit that question cause its interesting,&-um I've often thought about that and in our chapter we always ≠re↫v-v↫visit that question cause its interesting,SP01,408.4,418.17
interview-29mc-64,I kind of go back and fourth,I [/] I [/] I kind of go back and fourth,SP01,418.17,420.8
interview-29mc-65,and I try to now look at the positives which is I probably wouldn't be as compassionate if I didn't stutter ,and I try to now look at the positives which is I probably ≠wouldn't be as compassionate if I ≠didn't s:tutter &-um,SP01,420.8,433.0
interview-29mc-66,I probably wouldn't be as dedicated and  have as much drive  if I didn't stutter ,I probably wouldn't be as dedicated and &-um have as much drive &-um if I didn't stutter &-um,SP01,433.0,442.12
interview-29mc-67,but then there other things that I still think would be easier,but then there other things that I still think would be ↫e↫easier,SP01,442.12,447.3
interview-29mc-68,like growing up especially,like growing up especially,SP01,447.3,449.5
interview-29mc-69,I would probably have had a better time in high school,&-um I would p:robably have had a better time in high school,SP01,449.5,455.2
interview-29mc-70,had better grades in high school,had better ≠grades in high school,SP01,455.2,457.7
interview-29mc-71,and  finished school a lot sooner if I was fluent,and &-um finished ↫sc-sc-sch↫school a lot sooner if fl^uent,SP01,457.7,464.17
interview-29mc-72,and therefore probably be ahead of where I am at now,and therefore ↫p↫probably be ahead of ↫wh↫where I am at ≠n:ow,SP01,464.17,470.6
interview-29mc-73,cause I think stuttering has put obstacles in my way,cause I think stuttering has put obstacles in my way,SP01,470.6,473.5
interview-29mc-74,but I've chosen positive now,but I've chosen positive now,SP01,473.5,477.0
interview-29mc-75,what else would you want to say to students or to the general public to help them learn about stuttering or ways to support people who stutter ?,what else would you want to say to students or to the general public to help them learn about stuttering or ways to support people who stutter ?,SP02,477.0,486.6
interview-29mc-76, I would say that everybody I come across who asks me about my stutter I say I'm not an expert in stuttering,&-um I would say that ↫e-e-e-e↫everybody I come across who asks me about my stutter I s:ay I'm not an expert in stuttering,SP01,486.6,501.1
interview-29mc-77,but all I ask is for you to give me time and,but &-uh all I ask is for you to ↫g↫give me time and [/] and &-um,SP01,501.1,507.74
interview-29mc-78,and that its nothing really physically wrong with me,and that &-um <its &+n> [/] its n:othing &+p really ↫p-p↫physically wrong with me,SP01,507.74,515.5
interview-29mc-79,its  just  different speech communication pattern that I have,↫i-i-i-i-i-i↫its &-uh ↫j-j-j↫just &-uh different ↫s-s-s-s↫speech communic^ation pattern that I have,SP01,515.5,529.7
interview-50fb-7,please talk about the impact of stuttering on your daily life,↫p-p-p↫please ↫t-t↫talk about the impact of stuttering on your ↫d-d-d↫daily l:ife,INV,0.0,10.7
interview-50fb-8,you can talk about your interactions with family and friends school and or work,y:ou can ↫t-t↫talk about your interactions with f:amily and f:riends school and or w:ork,INV,10.7,21.2
interview-50fb-9,and your participation in community activities ,and your par↫t-t↫ticipation in community ac↫t-t↫tivities ,INV,21.2,25.6
interview-50fb-10, my stutter it does not impact my daily life,&-uh &-uh &+ma &+ma ↫≠m↫my stutter ↫i↫it does not impact my daily lif:e,SPE,25.6,40.0
interview-50fb-11, I life all that much right now,<I've> [//] &-uh I [/] &-uh ↫l-l-l↫life↫ife↫ all that much right now,SPE,40.0,51.4
interview-50fb-12, and that  I'm  very happy with my work situation,&+ma &-uh and [/] ↫a-a-an↫and that I'm [/] I'm [/] I'm [/] I'm [/] I'm [/] I'm [/] &-uh I'm [/] I'm [/] &-uh I'm &-uh &-uh &-uh very happy with my↫y↫ work situation,SPE,51.4,72.1
interview-50fb-13, I've got a bunch of friends both from where I currently live,&-uh I've got a [/] a [/] a [/] a [/] a [/] &+b a [/] a ↫b-b↫bunch of friends ↫b-b↫both from where I current^ly live,SPE,72.1,85.9
interview-50fb-14,and from all of the places that I've previously lived,and from all of the places that I've previously lived,SPE,85.9,91.3
interview-50fb-15,and  I keep up a social schedule that could kill a horse,a:nd [/] &+a &+ha ↫a↫and I keep up a social schedule that could kill a horse,SPE,91.3,99.2
interview-50fb-16,okay,okay,INV,100.2,103.0
interview-50fb-17,what do you think ccauses stuttering ?,w:hat ↫d-d-d↫do think ↫c-c-c↫causes stuttering ?,INV,103.0,107.7
interview-50fb-18, from what I've read the root cause is neurological,&-um &-uh ↫f-f↫from what I've read <it's &-uh it &-uh> [//] ≠the: [/] the [/] &-uh the root cause ↫i:↫is neuro^logical,SPE,107.7,129.0
interview-50fb-19,and and it may be that we process language in a different part of the brain that hasn't been optimized for it,and &+h &+m &+a &+a &+m &+a and it may be (.) that we &-uh &-uh &+e &-uh &-uh &-uh &-uh &-uh ↫p↫process language in a [/] a different part of the brain ↫th↫that hasn't been optimized for it,SPE,129.0,154.5
interview-50fb-20,there's also some work investigating the basal ganglia and the dopamine levels ,&-uh &+m &-uh &-uh the↫e↫ [/] the [/] the [/] the [/] &-uh ↫th-th-th↫there↫ere's↫↫ere's-ere's-ere's↫ &+uh ↫a-a-al↫also some work↫ork-or-ork-ork-ork-ork-ork-ork-ork-ork-ork↫ ↫in↫inv↫e↫estigating the basal ganglia a:nd [/] a:nd [/] ↫a-a-a↫and the: [/] the: [/] the dopamine levels ,SPE,154.5,189.0
interview-50fb-21,and for the record this is not my field at all,and [/] &+m and for the record this is not my field at all,SPE,191.0,196.15
interview-50fb-22,okay,okay,INV,196.15,197.0
interview-50fb-23, alright,&=laughs alright,INV,197.0,199.3
interview-50fb-24,if you have received treatment for your stuttering tell me about your therapy experiences and the outcomes of these therapies,if you have received ↫tr-tr↫treatment f:or your stuttering ↫t-t↫tell me about your th:erapy experiences and the outcome of these th:erapies,INV,199.3,210.65
interview-50fb-25, back in the late eighties and early nineties I went through the fluency shaping wars several times,&-uh &-uh &-uh &+i back in the late eighties and early nineties I went through the:↫e↫ fluency shaping wars several times,SPE,210.65,225.8
interview-50fb-26,and my first round of therapy was a three week intensive program,a:nd [/] ↫a-a-a↫and my [/] &-uh ↫m-m↫my [/] ↫m↫my [/] my first round of therapy (.) was a three week intensive program,SPE,226.8,243.8
interview-50fb-27,I came into there like this,I came ≠into there like this,SPE,243.8,248.1
interview-50fb-28,out of there like this,out of there like this,SPE,248.1,250.2
interview-50fb-29,and four months later I was in the subbasement,and four months later I was in [/] in the subbasement,SPE,250.2,256.8
interview-50fb-30,so that huge whiplash  from going in so low,so [/] (.) ↫s↫so [/] &-uh &-uh &-uh &-uh &-uh so that huge [/] ↫hu-hu↫huge whiplash (.) from going in so low,SPE,256.8,289.0
